episode_id,seat,team,opponent,reward,opponent_reward,outcome,margin,shops,first_diff_step,first_diff_components,diff_turns,diff_market_turns,diff_farmer_turns,diff_hand_turns,action_hash_24,action_hash_100,action_hash_200,action_hash_400,action_hash_719,unit_counts,sell_counts,buy_counts,hires,land_buys,final_assets,final_shed
93443663,1,Stocks152,道海孤舟,61222.0,60552.0,W,670.0,"[""PET_CAFE"",""FARMERS_MARKET"",""YARN_STORE"",""YARN_STORE"",""PET_CAFE"",""BRUNCH_SPOT"",""BAKERY"",""YARN_STORE""]",0,market,337,179,146,260,124b9be0c0969fec,c3d5bc802fcd9191,b53b89442023b3ec,84ed7c390fbdc05d,f0c04f5f0b4b1ecd,"{""BUILD_PASTURE"":15,""CARE"":299,""COLLECT_FERTILIZER"":310,""DIG"":42,""DROP"":49,""EAST"":598,""FEED"":299,""FERTILIZE"":71,""HARVEST"":386,""NORTH"":837,""PASS"":990,""PICKUP"":141,""PLACE"":14,""PLANT"":198,""SOUTH"":553,""WATER"":987,""WEST"":796}","{""FERTILIZER"":239,""MELON"":114,""MILK"":225,""STRAWBERRY"":276,""WHEAT"":440,""WOOL"":138}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":5,""BUY_PRODUCT:WHEAT"":240,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",260,2,"{""COW"":9,""SHEEP"":5,""WHEAT"":2}",{}
93454417,0,Yassine Ben Zekri,道海孤舟,58870.0,57442.0,W,1428.0,"[""BAKERY"",""BRUNCH_SPOT"",""PET_CAFE"",""BRUNCH_SPOT"",""YARN_STORE"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""PIZZA_SHOP""]",124,hands,279,159,139,218,4750084d0f71023d,e005a8abbb639144,58865dea5b15b413,512536e09194628d,f115f5e2d1499e1d,"{""BUILD_PASTURE"":15,""CARE"":292,""COLLECT_FERTILIZER"":310,""DIG"":43,""DROP"":49,""EAST"":604,""FEED"":299,""FERTILIZE"":71,""HARVEST"":386,""NORTH"":841,""PASS"":957,""PICKUP"":142,""PLACE"":14,""PLANT"":198,""SOUTH"":555,""WATER"":986,""WEST"":800}","{""FERTILIZER"":239,""MELON"":114,""MILK"":225,""STRAWBERRY"":276,""WHEAT"":449,""WOOL"":138}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":5,""BUY_PRODUCT:WHEAT"":240,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",259,2,"{""COW"":9,""SHEEP"":5,""WHEAT"":2}",{}
93454417,1,道海孤舟,Yassine Ben Zekri,57442.0,58870.0,L,-1428.0,"[""BAKERY"",""BRUNCH_SPOT"",""PET_CAFE"",""BRUNCH_SPOT"",""YARN_STORE"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""PIZZA_SHOP""]",377,market,11,11,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,825625777334a287,0a9af8868ded606d,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
93458883,0,道海孤舟,Pilkwang Kim,82742.0,97381.0,L,-14639.0,"[""PIZZA_SHOP"",""PIZZA_SHOP"",""PIZZA_SHOP"",""BRUNCH_SPOT"",""BAKERY"",""PIZZA_SHOP"",""FARMERS_MARKET"",""SMOOTHIE_SHOP""]",216,market,16,16,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,c6834fcea8abe26a,73e73ea623478f12,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
93458883,1,Pilkwang Kim,道海孤舟,97381.0,82742.0,W,14639.0,"[""PIZZA_SHOP"",""PIZZA_SHOP"",""PIZZA_SHOP"",""BRUNCH_SPOT"",""BAKERY"",""PIZZA_SHOP"",""FARMERS_MARKET"",""SMOOTHIE_SHOP""]",0,"market,farmer",719,474,626,689,cd13871b0e7111aa,cac782c1a54f3185,45eaf3e5d308972e,a5734645adc406cf,822c6da48bd6cffe,"{""BUILD_PASTURE"":14,""CARE"":318,""COLLECT_FERTILIZER"":306,""DIG"":17,""DROP"":10,""EAST"":809,""FEED"":321,""FERTILIZE"":64,""HARVEST"":394,""NORTH"":1006,""PASS"":667,""PICKUP"":129,""PLACE"":55,""PLANT"":187,""SOUTH"":624,""WATER"":947,""WEST"":1046}","{""CARROT"":15,""FERTILIZER"":1906,""MELON"":120,""MILK"":328,""STRAWBERRY"":254,""WHEAT"":967,""WOOL"":151}","{""BUY_ANIMAL:COW"":10,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":351,""BUY_SEED:CARROT"":6,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":34,""BUY_SEED:WHEAT"":127}",277,2,"{""COW"":10,""SHEEP"":4,""WHEAT"":1}","{""FERTILIZER"":1}"
93568879,0,道海孤舟,道海孤舟,53990.0,54230.0,L,-240.0,"[""PET_CAFE"",""PET_CAFE"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP"",""PET_CAFE"",""PET_CAFE"",""SMOOTHIE_SHOP"",""PET_CAFE""]",0,market,656,320,242,553,1c61a38fe4eadb98,1a2222d9ef13dc33,271fd8975ec40979,4926ed3eaa1ad3e3,0a18f9fcb887f245,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1009,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93568879,1,道海孤舟,道海孤舟,54230.0,53990.0,W,240.0,"[""PET_CAFE"",""PET_CAFE"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP"",""PET_CAFE"",""PET_CAFE"",""SMOOTHIE_SHOP"",""PET_CAFE""]",0,market,655,319,242,551,1c61a38fe4eadb98,ac6951319520bd9f,0951e7e40db56e2c,d5d68ed4d5a895fa,225625b3df32eb18,"{""BUILD_PASTURE"":13,""CARE"":966,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":300,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93570324,0,Dipak_ISM,道海孤舟,17686.0,85967.0,L,-68281.0,"[""PET_CAFE"",""PIZZA_SHOP"",""FARMERS_MARKET"",""BAKERY"",""PIZZA_SHOP"",""PET_CAFE"",""SMOOTHIE_SHOP"",""PIZZA_SHOP""]",0,market,719,409,698,689,c3263ad12983abd2,a786c77649d709c6,76f1ccf2352c4856,d98d5c33cd69c0fa,753d568a7db6a33d,"{""BUILD_PASTURE"":11,""CARE"":232,""COLLECT_FERTILIZER"":241,""DIG"":26,""DROP"":1926,""EAST"":818,""FEED"":243,""HARVEST"":120,""NORTH"":645,""PASS"":563,""PICKUP"":584,""PLACE"":12,""PLANT"":65,""SOUTH"":418,""WATER"":298,""WEST"":906}","{""FERTILIZER"":300,""MELON"":30,""MILK"":292,""STRAWBERRY"":2,""WHEAT"":197,""WOOL"":94}","{""BUY_ANIMAL:COW"":11,""BUY_ANIMAL:SHEEP"":11,""BUY_PRODUCT:WHEAT"":451,""BUY_SEED:MELON"":18,""BUY_SEED:STRAWBERRY"":13,""BUY_SEED:WHEAT"":71}",286,2,"{""COW"":8,""SHEEP"":3,""WHEAT"":9}",{}
93570324,1,道海孤舟,Dipak_ISM,85967.0,17686.0,W,68281.0,"[""PET_CAFE"",""PIZZA_SHOP"",""FARMERS_MARKET"",""BAKERY"",""PIZZA_SHOP"",""PET_CAFE"",""SMOOTHIE_SHOP"",""PIZZA_SHOP""]",0,market,664,319,242,565,a58bbe7f9d7949c7,f6692478d7dcba53,51963e86e1e5fc16,3e5ef8136dd2782c,5dc722199d885b8b,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":322,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4,""WHEAT"":1}","{""WHEAT"":7}"
93571219,0,道海孤舟,Abish Pius,136776.0,80800.0,W,55976.0,"[""BRUNCH_SPOT"",""PIZZA_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""SMOOTHIE_SHOP""]",0,market,663,319,242,567,a58bbe7f9d7949c7,fed4ebcbaa134bb1,4fabd8eb4c145655,c0aaf0dd94cc0e3c,71d9dbc7bd8753d7,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":44,""DROP"":69,""EAST"":651,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":321,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1009,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4,""WHEAT"":1}","{""WHEAT"":7}"
93571219,1,Abish Pius,道海孤舟,80800.0,136776.0,L,-55976.0,"[""BRUNCH_SPOT"",""PIZZA_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""SMOOTHIE_SHOP""]",0,"market,farmer",719,647,618,689,d1b6016f234d8fd3,91d934eeb74254af,b70de6befe735d0a,74e4758308ba0c78,c22e0244c4539015,"{""BUILD_PASTURE"":15,""CARE"":345,""COLLECT_FERTILIZER"":318,""DIG"":15,""DROP"":191,""EAST"":1192,""FEED"":305,""FERTILIZE"":41,""HARVEST"":223,""NORTH"":1336,""PASS"":580,""PICKUP"":125,""PLACE"":23,""PLANT"":86,""SOUTH"":1151,""WATER"":759,""WEST"":1279}","{""CARROT"":500,""EGG"":500,""FERTILIZER"":1361,""MELON"":766,""MILK"":908,""STRAWBERRY"":695,""TOMATO"":500,""WHEAT"":5022,""WOOL"":597}","{""BUY_ANIMAL:COW"":20,""BUY_ANIMAL:SHEEP"":3,""BUY_PRODUCT:WHEAT"":4601,""BUY_SEED:CARROT"":2,""BUY_SEED:MELON"":45,""BUY_SEED:STRAWBERRY"":31,""BUY_SEED:WHEAT"":32}",324,2,"{""CARROT"":1,""COW"":12,""MELON"":1,""SHEEP"":3,""STRAWBERRY"":5,""WHEAT"":4}",{}
93572099,0,道海孤舟,Lady and tech,60553.0,16814.0,W,43739.0,"[""PIZZA_SHOP"",""BAKERY"",""BAKERY"",""PET_CAFE"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BAKERY"",""BRUNCH_SPOT""]",0,market,660,319,242,560,a58bbe7f9d7949c7,f6692478d7dcba53,51963e86e1e5fc16,d6088b97d033d2aa,e09ea1f2f4915c8c,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4}","{""WHEAT"":7}"
93572099,1,Lady and tech,道海孤舟,16814.0,60553.0,L,-43739.0,"[""PIZZA_SHOP"",""BAKERY"",""BAKERY"",""PET_CAFE"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BAKERY"",""BRUNCH_SPOT""]",0,"market,farmer",719,429,631,689,776d9573f5773741,f732fa9bc27d2692,29f877cb848ac18c,dc38589fa1645166,3593d2a5679039ad,"{""BUILD_COOP"":14,""BUILD_PASTURE"":30,""CARE"":397,""COLLECT_FERTILIZER"":304,""DIG"":22,""DROP"":240,""EAST"":781,""FEED"":571,""FERTILIZE"":27,""HARVEST"":259,""NORTH"":834,""PASS"":805,""PICKUP"":602,""PLACE"":39,""PLANT"":65,""SOUTH"":684,""WATER"":376,""WEST"":769}","{""CARROT"":8,""EGG"":253,""FERTILIZER"":329,""MELON"":132,""MILK"":227,""WHEAT"":123,""WOOL"":79}","{""BUY_ANIMAL:COW"":17,""BUY_ANIMAL:GOOSE"":10,""BUY_ANIMAL:SHEEP"":9,""BUY_PRODUCT:WHEAT"":537,""BUY_SEED:CARROT"":32,""BUY_SEED:MELON"":44,""BUY_SEED:WHEAT"":36}",269,3,"{""COW"":17,""GOOSE"":10,""SHEEP"":9}","{""CARROT"":2,""FERTILIZER"":6,""MILK"":3}"
93572980,0,Emanuel Lázaro,道海孤舟,61604.0,100007.0,L,-38403.0,"[""PIZZA_SHOP"",""PIZZA_SHOP"",""FARMERS_MARKET"",""SMOOTHIE_SHOP"",""BAKERY"",""PET_CAFE"",""YARN_STORE"",""BAKERY""]",0,market,719,545,622,688,84a3b1c1cb46a8a8,f61ad74470fa3f30,b296393879dabb58,6f60c9a64a637eb1,00614f78b6b359ed,"{""BUILD_PASTURE"":15,""CARE"":321,""COLLECT_FERTILIZER"":322,""DIG"":33,""DROP"":90,""EAST"":781,""FEED"":329,""FERTILIZE"":75,""HARVEST"":270,""NORTH"":1116,""PASS"":673,""PICKUP"":440,""PLACE"":15,""PLANT"":69,""SOUTH"":891,""WATER"":672,""WEST"":959}","{""FERTILIZER"":246,""MELON"":102,""MILK"":220,""STRAWBERRY"":296,""WHEAT"":832,""WOOL"":177}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":7,""BUY_PRODUCT:WHEAT"":1149,""BUY_SEED:MELON"":18,""BUY_SEED:STRAWBERRY"":46,""BUY_SEED:WHEAT"":5}",294,2,"{""COW"":8,""SHEEP"":7,""STRAWBERRY"":10}",{}
93572980,1,道海孤舟,Emanuel Lázaro,100007.0,61604.0,W,38403.0,"[""PIZZA_SHOP"",""PIZZA_SHOP"",""FARMERS_MARKET"",""SMOOTHIE_SHOP"",""BAKERY"",""PET_CAFE"",""YARN_STORE"",""BAKERY""]",0,market,660,319,242,560,a58bbe7f9d7949c7,f6692478d7dcba53,51963e86e1e5fc16,d6088b97d033d2aa,fe74d06d26d088b3,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4,""WHEAT"":1}","{""WHEAT"":7}"
93573868,0,道海孤舟,tmxdlr,75385.0,45082.0,W,30303.0,"[""ICE_CREAM_SHOP"",""PET_CAFE"",""BRUNCH_SPOT"",""PET_CAFE"",""BAKERY"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BAKERY""]",0,market,660,319,242,560,a58bbe7f9d7949c7,048dfac5e2fb47bb,266059738f38287e,80f72d2dd174c84b,a2f2758ac73e0501,"{""BUILD_PASTURE"":13,""CARE"":966,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4,""WHEAT"":1}","{""WHEAT"":7}"
93573868,1,tmxdlr,道海孤舟,45082.0,75385.0,L,-30303.0,"[""ICE_CREAM_SHOP"",""PET_CAFE"",""BRUNCH_SPOT"",""PET_CAFE"",""BAKERY"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BAKERY""]",0,market,719,561,637,688,36dc8a60ec65aa0b,f4c53553a364434b,a9d28ce8ceb213dd,cad404fd107a66a8,1465ae2f2a91f277,"{""BUILD_PASTURE"":14,""CARE"":308,""COLLECT_FERTILIZER"":317,""DIG"":27,""DROP"":80,""EAST"":857,""FEED"":319,""FERTILIZE"":107,""HARVEST"":338,""NORTH"":1236,""PASS"":355,""PICKUP"":339,""PLACE"":27,""PLANT"":131,""SOUTH"":929,""WATER"":851,""WEST"":1098}","{""CARROT"":13,""EGG"":8,""FERTILIZER"":445,""MELON"":317,""MILK"":987,""STRAWBERRY"":1053,""TOMATO"":4,""WHEAT"":1131,""WOOL"":469}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":967,""BUY_SEED:MELON"":21,""BUY_SEED:STRAWBERRY"":44,""BUY_SEED:WHEAT"":66}",306,2,"{""COW"":8,""SHEEP"":5,""STRAWBERRY"":6,""WHEAT"":1}",{}
93574752,0,Thiago Munhoz da Nóbrega,道海孤舟,117720.0,140790.0,L,-23070.0,"[""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""ICE_CREAM_SHOP"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""PIZZA_SHOP"",""BAKERY""]",0,market,719,548,637,688,36dc8a60ec65aa0b,bcfca143cf268eb7,78d7cc4081b82a02,04e389409aef9a6d,657c18cb04c803d5,"{""BUILD_PASTURE"":14,""CARE"":308,""COLLECT_FERTILIZER"":318,""DIG"":25,""DROP"":80,""EAST"":853,""FEED"":319,""FERTILIZE"":107,""HARVEST"":338,""NORTH"":1235,""PASS"":349,""PICKUP"":339,""PLACE"":27,""PLANT"":131,""SOUTH"":928,""WATER"":848,""WEST"":1093}","{""CARROT"":13,""EGG"":8,""FERTILIZER"":408,""MELON"":215,""MILK"":585,""STRAWBERRY"":571,""TOMATO"":4,""WHEAT"":1108,""WOOL"":340}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":967,""BUY_SEED:MELON"":21,""BUY_SEED:STRAWBERRY"":44,""BUY_SEED:WHEAT"":66}",306,2,"{""COW"":7,""SHEEP"":5,""STRAWBERRY"":6,""WHEAT"":1}",{}
93574752,1,道海孤舟,Thiago Munhoz da Nóbrega,140790.0,117720.0,W,23070.0,"[""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""ICE_CREAM_SHOP"",""PIZZA_SHOP"",""SMOOTHIE_SHOP"",""PIZZA_SHOP"",""BAKERY""]",0,market,660,319,242,560,a58bbe7f9d7949c7,f6692478d7dcba53,51963e86e1e5fc16,d6088b97d033d2aa,2375b2db25368644,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4,""WHEAT"":1}","{""WHEAT"":7}"
93575644,0,道海孤舟,forever young,67090.0,57612.0,W,9478.0,"[""YARN_STORE"",""PET_CAFE"",""YARN_STORE"",""SMOOTHIE_SHOP"",""YARN_STORE"",""PIZZA_SHOP"",""PIZZA_SHOP"",""PET_CAFE""]",0,market,660,319,242,560,a58bbe7f9d7949c7,f6692478d7dcba53,51963e86e1e5fc16,1f38d7411b1c60c3,fd299b595f1fe5ff,"{""BUILD_PASTURE"":13,""CARE"":967,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":69,""EAST"":652,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":323,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":554,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":297,""MELON"":126,""MILK"":320,""STRAWBERRY"":300,""WHEAT"":460,""WOOL"":154}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":189,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":144}",264,2,"{""COW"":8,""SHEEP"":4,""WHEAT"":1}","{""WHEAT"":7}"
93575644,1,forever young,道海孤舟,57612.0,67090.0,L,-9478.0,"[""YARN_STORE"",""PET_CAFE"",""YARN_STORE"",""SMOOTHIE_SHOP"",""YARN_STORE"",""PIZZA_SHOP"",""PIZZA_SHOP"",""PET_CAFE""]",0,"market,farmer",719,452,651,688,96fae0817719455e,7f39647cdd490ea9,bf00748b47c12dfe,fff0770a69bf04de,08e69bcc02b6622d,"{""BUILD_PASTURE"":14,""CARE"":317,""COLLECT_FERTILIZER"":323,""DIG"":28,""DROP"":100,""EAST"":659,""FEED"":322,""FERTILIZE"":100,""HARVEST"":341,""NORTH"":1013,""PASS"":437,""PICKUP"":259,""PLACE"":14,""PLANT"":134,""SOUTH"":783,""WATER"":929,""WEST"":878}","{""FERTILIZER"":238,""MELON"":132,""MILK"":229,""STRAWBERRY"":267,""WHEAT"":186,""WOOL"":164}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:FERTILIZER"":15,""BUY_PRODUCT:WHEAT"":275,""BUY_SEED:MELON"":26,""BUY_SEED:STRAWBERRY"":41,""BUY_SEED:WHEAT"":67}",275,2,"{""COW"":8,""SHEEP"":6,""STRAWBERRY"":5,""WHEAT"":6}",{}
93576533,0,🔥🦫📿🗽,道海孤舟,106372.0,147957.0,L,-41585.0,"[""BRUNCH_SPOT"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP"",""SMOOTHIE_SHOP"",""FARMERS_MARKET"",""BRUNCH_SPOT""]",0,market,560,259,210,530,cac476d45c20d4d1,ee824f1c02a45c08,1614be65faef12f6,df9c6ffdca9859cf,9e72b78b10145104,"{""BUILD_PASTURE"":14,""CARE"":307,""COLLECT_FERTILIZER"":299,""DIG"":41,""DROP"":49,""EAST"":639,""FEED"":302,""FERTILIZE"":71,""HARVEST"":394,""NORTH"":898,""PASS"":1037,""PICKUP"":131,""PLACE"":13,""PLANT"":205,""SOUTH"":580,""WATER"":1025,""WEST"":809}","{""FERTILIZER"":228,""MELON"":132,""MILK"":228,""STRAWBERRY"":277,""WHEAT"":457,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":222,""BUY_SEED:MELON"":23,""BUY_SEED:STRAWBERRY"":36,""BUY_SEED:WHEAT"":146}",270,2,"{""COW"":7,""SHEEP"":3,""WHEAT"":6}",{}
